date/time (UTC),wind direction [degrees],wind speed [kts],wind gust [kts],air temperature [°C] 
2016-04-14 15:00:00,40,13,,8
2016-04-14 15:54:00,50,13,,9
2016-04-14 16:54:00,60,15,,9
2016-04-14 17:54:00,70,17,,8
2016-04-14 18:00:00,70,17,,8
2016-04-14 19:54:00,100,10,,8
2016-04-14 20:54:00,90,11,,7
2016-04-14 21:00:00,90,11,,7
2016-04-14 21:54:00,80,7,,7
2016-04-14 22:54:00,90,4,,6
2016-04-14 23:54:00,110,3,,5
2016-04-15 00:00:00,110,3,,5
2016-04-15 00:54:00,0,0,,6
2016-04-15 01:54:00,0,0,,5
2016-04-15 02:54:00,300,5,,6
2016-04-15 03:00:00,300,5,,6
2016-04-15 03:54:00,310,8,,6
2016-04-15 04:54:00,320,8,,5
2016-04-15 05:54:00,310,9,,6
2016-04-15 06:00:00,310,9,,6
2016-04-15 06:54:00,330,7,,5
2016-04-15 07:54:00,350,8,,4
2016-04-15 08:54:00,350,7,,4
2016-04-15 09:00:00,350,7,,4
2016-04-15 09:54:00,350,6,,3
2016-04-15 10:54:00,340,7,,4
2016-04-15 12:54:00,30,14,,7
2016-04-15 15:00:00,40,17,,9
2016-04-15 16:54:00,80,9,,9
2016-04-15 17:54:00,90,8,,9
2016-04-15 18:00:00,90,8,,9
2016-04-15 18:54:00,80,13,,11
2016-04-15 21:00:00,70,13,,10
2016-04-15 21:54:00,80,10,,10
2016-04-15 22:54:00,60,8,,10
2016-04-15 23:54:00,50,7,,9
2016-04-16 00:00:00,50,7,,9
2016-04-16 00:54:00,40,8,,8
2016-04-16 01:54:00,50,4,,7
2016-04-16 02:54:00,360,4,,8
2016-04-16 03:00:00,360,4,,8
2016-04-16 03:54:00,360,7,,8
2016-04-16 04:54:00,10,10,,7
2016-04-16 05:54:00,10,9,,7
2016-04-16 06:00:00,10,9,,7
2016-04-16 06:54:00,20,12,,7
2016-04-16 08:54:00,20,11,,6
2016-04-16 09:00:00,20,11,,6
2016-04-16 09:54:00,20,15,,6
2016-04-16 10:54:00,10,14,,6
2016-04-16 12:00:00,10,19,,7
2016-04-16 15:00:00,20,22,,9
2016-04-16 15:54:00,40,17,,10
2016-04-16 17:54:00,40,16,23,12
2016-04-16 18:00:00,40,16,,12
2016-04-16 18:54:00,50,17,23,12
2016-04-16 19:54:00,70,13,,10
2016-04-16 20:54:00,80,10,,9
2016-04-16 21:00:00,80,10,,9
2016-04-16 21:54:00,70,8,,8
2016-04-16 22:54:00,80,4,,8
2016-04-16 23:54:00,0,0,,7
2016-04-17 00:54:00,0,0,,7
2016-04-17 01:54:00,30,3,,7
2016-04-17 02:54:00,350,5,,7
2016-04-17 03:00:00,350,5,,7
2016-04-17 03:54:00,10,5,,7
2016-04-17 04:54:00,350,5,,6
2016-04-17 05:54:00,350,7,,6
2016-04-17 06:00:00,350,7,,6
2016-04-17 06:54:00,360,6,,6
2016-04-17 07:54:00,10,7,,4
2016-04-17 08:54:00,350,6,,4
2016-04-17 09:00:00,350,6,,4
2016-04-17 09:54:00,360,7,,4
2016-04-17 11:54:00,360,7,,7
2016-04-17 12:00:00,360,7,,7
2016-04-17 12:54:00,40,6,,9
2016-04-17 13:54:00,,6,,10
2016-04-17 14:54:00,90,7,,10
2016-04-17 15:00:00,90,7,,10
2016-04-17 15:54:00,130,8,,9
2016-04-17 16:54:00,130,8,,9
2016-04-17 18:54:00,110,6,,11
2016-04-17 19:54:00,110,8,,11
2016-04-17 20:54:00,100,7,,12
2016-04-17 21:00:00,100,7,,12
2016-04-17 21:54:00,100,7,,11
2016-04-17 22:54:00,110,6,,10
2016-04-17 23:54:00,120,7,,11
2016-04-18 00:00:00,120,7,,11
2016-04-18 00:54:00,150,6,,10
2016-04-18 01:54:00,210,6,,9
2016-04-18 02:54:00,170,6,,9
2016-04-18 03:00:00,170,6,,9
2016-04-18 03:54:00,160,4,,9
2016-04-18 04:54:00,160,6,,8
2016-04-18 05:54:00,170,6,,8
2016-04-18 06:00:00,170,6,,8
2016-04-18 06:54:00,200,5,,7
2016-04-18 07:54:00,220,5,,7
2016-04-18 08:54:00,0,0,,7
2016-04-18 09:54:00,320,3,,8
2016-04-18 10:54:00,320,6,,9
2016-04-18 11:54:00,300,4,,13
2016-04-18 12:00:00,300,4,,13
2016-04-18 12:54:00,340,4,,16
2016-04-18 13:54:00,30,7,,19
2016-04-18 14:54:00,70,12,,17
2016-04-18 15:00:00,70,12,,17
2016-04-18 16:54:00,70,15,,14
2016-04-18 17:54:00,80,12,,12
2016-04-18 18:00:00,80,12,,12
2016-04-18 18:54:00,80,9,,11
2016-04-18 19:54:00,70,10,,11
2016-04-18 20:54:00,110,10,,11
2016-04-18 21:00:00,110,10,,11
2016-04-18 21:54:00,100,12,,10
2016-04-18 22:54:00,100,10,,9
2016-04-18 23:54:00,90,10,,9
2016-04-19 00:00:00,90,10,,9
2016-04-19 00:54:00,100,7,,8
2016-04-19 01:54:00,90,6,,8
2016-04-19 02:54:00,100,4,,8
2016-04-19 03:00:00,100,4,,8
2016-04-19 03:54:00,0,0,,8
2016-04-19 04:54:00,170,4,,9
2016-04-19 05:54:00,120,4,,8
2016-04-19 06:00:00,120,4,,8
2016-04-19 06:54:00,70,7,,8
2016-04-19 07:54:00,90,9,,8
2016-04-19 08:54:00,40,8,,7
2016-04-19 09:00:00,40,8,,7
2016-04-19 09:54:00,50,9,,7
2016-04-19 10:54:00,60,9,,7
2016-04-19 11:54:00,30,8,,7
2016-04-19 12:00:00,30,8,,7
2016-04-19 12:35:00,20,15,,8
2016-04-19 12:54:00,40,9,,8
2016-04-19 13:54:00,40,9,,9
2016-04-19 14:54:00,40,10,,8
2016-04-19 15:00:00,40,10,,8
2016-04-19 15:28:00,60,10,,9
2016-04-19 15:54:00,70,12,,9
2016-04-19 16:54:00,70,10,,8
2016-04-19 17:54:00,90,7,,9
2016-04-19 18:00:00,90,7,,9
2016-04-19 18:54:00,130,9,,10
2016-04-19 19:54:00,130,8,,9
2016-04-19 20:54:00,120,6,,9
2016-04-19 21:00:00,120,6,,9
2016-04-19 21:54:00,100,6,,9
2016-04-19 22:54:00,90,6,,8
2016-04-19 23:54:00,0,0,,8
2016-04-20 00:54:00,0,0,,8
2016-04-20 01:54:00,310,9,,12
2016-04-20 02:54:00,320,8,,12
2016-04-20 03:00:00,320,8,,12
2016-04-20 03:54:00,310,9,,11
2016-04-20 04:54:00,300,8,,11
2016-04-20 05:54:00,300,10,,10
2016-04-20 06:00:00,300,10,,10
2016-04-20 06:54:00,320,10,,9
2016-04-20 07:54:00,330,12,,8
2016-04-20 08:54:00,330,7,,8
2016-04-20 09:00:00,330,7,,8
2016-04-20 09:54:00,320,9,,7
2016-04-20 10:54:00,310,9,,8
2016-04-20 11:54:00,350,14,,8
2016-04-20 12:00:00,350,14,,8
2016-04-20 12:54:00,360,12,17,9
2016-04-20 13:54:00,350,9,15,10
2016-04-20 14:54:00,40,10,,11
2016-04-20 15:00:00,40,10,,11
2016-04-20 17:54:00,130,12,,10
2016-04-20 18:00:00,130,12,,10
2016-04-20 18:54:00,110,13,,9
2016-04-20 19:54:00,110,10,,10
2016-04-20 20:54:00,100,10,,9
2016-04-20 21:00:00,100,10,,9
2016-04-20 21:54:00,100,12,,9
2016-04-20 22:54:00,110,10,,9
2016-04-20 23:54:00,130,7,,9
2016-04-21 00:00:00,130,7,,9
2016-04-21 00:54:00,190,9,,9
2016-04-21 01:54:00,210,13,,8
2016-04-21 02:54:00,210,11,,8
2016-04-21 03:00:00,210,11,,8
2016-04-21 03:54:00,230,8,,7
2016-04-21 04:54:00,230,12,,7
2016-04-21 05:54:00,230,9,,7
2016-04-21 06:00:00,230,9,,7
2016-04-21 06:54:00,230,10,,6
2016-04-21 07:54:00,240,9,,6
2016-04-21 08:54:00,260,4,,6
2016-04-21 09:00:00,260,4,,6
2016-04-21 09:54:00,270,5,,7
2016-04-21 10:54:00,250,4,,8
2016-04-21 11:54:00,230,4,,10
2016-04-21 12:00:00,230,4,,10
2016-04-21 12:54:00,290,4,,13
2016-04-21 13:54:00,0,0,,15
2016-04-21 14:54:00,120,5,,15
2016-04-21 15:00:00,120,5,,15
2016-04-21 15:54:00,120,5,,18
2016-04-21 17:54:00,110,10,,18
2016-04-21 18:00:00,110,10,,18
2016-04-21 18:54:00,120,9,,19
2016-04-21 19:54:00,260,10,,25
2016-04-21 20:54:00,240,10,,24
2016-04-21 21:00:00,240,10,,24
2016-04-21 21:54:00,270,12,,24
2016-04-21 22:54:00,240,13,,23
2016-04-21 23:54:00,220,13,,20
2016-04-22 00:00:00,220,13,,20
2016-04-22 00:54:00,230,13,,18
2016-04-22 01:54:00,220,12,,18
2016-04-22 02:54:00,240,10,,16
2016-04-22 03:00:00,240,10,,16
2016-04-22 03:54:00,250,10,,16
2016-04-22 04:54:00,220,6,,16
2016-04-22 05:54:00,220,5,,14
2016-04-22 06:00:00,220,5,,14
2016-04-22 06:54:00,270,7,,16
2016-04-22 07:54:00,270,5,,16
2016-04-22 08:54:00,0,0,,16
2016-04-22 09:54:00,340,5,,17
2016-04-22 10:54:00,0,0,,18
2016-04-22 11:54:00,230,6,,17
2016-04-22 12:00:00,230,6,,17
2016-04-22 12:54:00,0,0,,18
2016-04-22 13:54:00,0,0,,19
2016-04-22 14:54:00,180,9,,20
2016-04-22 15:00:00,180,9,,20
2016-04-22 15:54:00,110,3,,22
2016-04-22 16:54:00,70,7,,21
2016-04-22 17:54:00,80,10,,19
2016-04-22 18:00:00,80,10,,19
2016-04-22 18:54:00,70,10,,
2016-04-22 19:54:00,180,16,,26
2016-04-22 20:54:00,210,16,21,24
2016-04-22 21:00:00,210,16,,24
2016-04-22 21:54:00,200,13,,23
2016-04-22 22:54:00,300,10,,20
2016-04-22 23:54:00,290,5,,18
2016-04-23 00:00:00,290,5,,18
2016-04-23 00:54:00,200,5,,16
2016-04-23 01:54:00,230,6,,18
2016-04-23 02:54:00,240,8,,18
2016-04-23 03:00:00,240,8,,18
2016-04-23 04:54:00,250,11,,18
2016-04-23 05:54:00,230,3,,17
2016-04-23 06:00:00,230,3,,17
2016-04-23 06:54:00,200,5,,16
2016-04-23 07:54:00,260,3,,17
2016-04-23 08:54:00,270,4,,17
2016-04-23 09:00:00,270,4,,17
2016-04-23 09:54:00,280,5,,17
2016-04-23 10:54:00,320,8,,16
2016-04-23 11:54:00,340,8,,16
2016-04-23 12:00:00,340,8,,16
2016-04-23 12:54:00,340,9,,16
2016-04-23 13:54:00,330,9,,14
2016-04-23 14:36:00,320,11,,13
2016-04-23 14:54:00,330,10,,12
2016-04-23 15:00:00,330,10,,12
2016-04-23 15:54:00,320,6,,12
2016-04-23 16:34:00,60,4,,13
2016-04-23 16:54:00,90,5,,13
2016-04-23 17:54:00,90,8,,12
2016-04-23 18:00:00,90,8,,12
2016-04-23 18:54:00,140,7,,12
2016-04-23 19:54:00,140,6,,12
2016-04-23 20:54:00,130,5,,13
2016-04-23 21:00:00,130,5,,13
2016-04-23 21:54:00,80,5,,14
2016-04-23 22:54:00,80,5,,13
2016-04-23 23:54:00,0,0,,13
2016-04-24 00:54:00,330,11,,14
2016-04-24 01:54:00,330,15,23,13
2016-04-24 02:54:00,330,15,20,12
2016-04-24 03:00:00,330,15,,12
2016-04-24 03:54:00,340,12,20,11
2016-04-24 04:54:00,330,10,19,9
2016-04-24 05:54:00,330,9,,8
2016-04-24 06:00:00,330,9,,8
2016-04-24 06:54:00,340,8,,7
2016-04-24 07:54:00,350,6,,7
2016-04-24 08:54:00,340,6,,6
2016-04-24 09:00:00,340,6,,6
2016-04-24 09:54:00,340,8,,6
2016-04-24 10:54:00,340,7,,6
2016-04-24 11:54:00,340,9,,7
2016-04-24 12:00:00,340,9,,7
2016-04-24 12:54:00,340,6,,8
2016-04-24 13:54:00,,6,,9
2016-04-24 15:00:00,120,11,,8
2016-04-24 15:54:00,120,10,,8
2016-04-24 16:54:00,100,10,,8
2016-04-24 17:54:00,90,10,,9
2016-04-24 18:00:00,90,10,,9
2016-04-24 18:54:00,110,11,,9
2016-04-24 19:54:00,110,13,,10
2016-04-24 20:54:00,100,12,,9
2016-04-24 21:00:00,100,12,,9
2016-04-24 21:54:00,100,10,,8
2016-04-24 22:54:00,70,7,,8
2016-04-24 23:54:00,100,6,,8
2016-04-25 00:00:00,100,6,,8
2016-04-25 00:54:00,130,6,,8
2016-04-25 01:54:00,150,5,,8
2016-04-25 02:54:00,220,9,,8
2016-04-25 03:00:00,220,9,,8
2016-04-25 03:54:00,200,7,,7
2016-04-25 04:54:00,220,6,,7
2016-04-25 05:54:00,230,7,,7
2016-04-25 06:00:00,230,7,,7
2016-04-25 06:54:00,230,8,,7
2016-04-25 07:54:00,210,4,,8
2016-04-25 08:54:00,0,0,,8
2016-04-25 09:54:00,200,4,,8
2016-04-25 10:54:00,210,3,,8
2016-04-25 11:54:00,180,5,,8
2016-04-25 12:00:00,180,5,,8
2016-04-25 12:54:00,190,3,,8
2016-04-25 13:54:00,160,4,,9
2016-04-25 14:54:00,0,0,,9
2016-04-25 15:54:00,,3,,9
2016-04-25 16:54:00,0,0,,12
2016-04-25 17:54:00,90,3,,12
2016-04-25 18:00:00,90,3,,12
2016-04-25 18:54:00,120,5,,13
2016-04-25 19:54:00,130,9,,
2016-04-25 20:54:00,130,8,,10
2016-04-25 21:00:00,130,8,,10
2016-04-25 21:54:00,130,7,,11
2016-04-25 22:54:00,160,4,,12
2016-04-25 23:54:00,140,5,,12
2016-04-26 00:00:00,140,5,,12
2016-04-26 00:54:00,150,4,,12
2016-04-26 01:54:00,0,0,,12
2016-04-26 02:54:00,0,0,,12
2016-04-26 03:54:00,360,3,,12
2016-04-26 04:54:00,70,5,,10
2016-04-26 05:54:00,50,13,,10
2016-04-26 06:00:00,50,13,,10
2016-04-26 06:54:00,60,14,,9
2016-04-26 07:54:00,50,14,,8
2016-04-26 08:54:00,60,13,,8
2016-04-26 09:00:00,60,13,,8
2016-04-26 09:54:00,70,16,,7
2016-04-26 10:54:00,70,16,,7
2016-04-26 11:54:00,70,17,,7
2016-04-26 12:00:00,70,17,,7
2016-04-26 12:54:00,80,12,,7
2016-04-26 14:54:00,60,16,,5
2016-04-26 15:00:00,60,16,,5
2016-04-26 15:54:00,70,18,,5
2016-04-26 16:16:00,40,10,,4
2016-04-26 16:54:00,40,12,,4
2016-04-26 17:03:00,40,12,,4
2016-04-26 17:54:00,40,13,,4
2016-04-26 18:00:00,40,13,,4
2016-04-26 18:54:00,30,12,,4
2016-04-26 19:54:00,30,11,,4
2016-04-26 20:54:00,20,12,,4
2016-04-26 21:00:00,20,12,,4
2016-04-26 21:54:00,30,11,,4
2016-04-26 22:54:00,10,9,,3
2016-04-26 23:54:00,10,10,,3
2016-04-27 00:00:00,10,10,,3
2016-04-27 00:54:00,350,5,,3
2016-04-27 01:54:00,,5,,3
2016-04-27 02:54:00,330,6,,3
2016-04-27 03:00:00,330,6,,3
2016-04-27 03:54:00,290,7,,3
2016-04-27 04:08:00,290,6,,3
2016-04-27 04:54:00,250,4,,3
2016-04-27 05:54:00,240,5,,3
2016-04-27 06:00:00,240,5,,3
2016-04-27 06:54:00,230,4,,3
2016-04-27 07:54:00,240,5,,3
2016-04-27 08:54:00,290,7,,3
2016-04-27 09:00:00,290,7,,3
2016-04-27 09:54:00,290,7,,3
2016-04-27 10:54:00,310,7,,4
2016-04-27 11:54:00,310,7,,5
2016-04-27 12:00:00,310,7,,5
2016-04-27 12:54:00,310,6,,8
2016-04-27 13:54:00,310,7,,9
2016-04-27 14:54:00,320,5,,11
2016-04-27 15:00:00,320,5,,11
2016-04-27 15:54:00,,4,,11
2016-04-27 17:54:00,130,7,,13
2016-04-27 18:00:00,130,7,,13
2016-04-27 20:54:00,100,9,,12
2016-04-27 21:00:00,100,9,,12
2016-04-27 21:41:00,270,15,,17
2016-04-27 21:54:00,230,8,,17
2016-04-27 22:15:00,190,15,,14
2016-04-27 22:54:00,200,16,,13
2016-04-27 23:54:00,210,16,,12
2016-04-28 00:00:00,210,16,,12
2016-04-28 00:54:00,210,9,,11
2016-04-28 01:54:00,220,11,,10
2016-04-28 02:54:00,250,9,,11
2016-04-28 03:00:00,250,9,,11
2016-04-28 03:54:00,300,9,,11
2016-04-28 04:54:00,340,8,,9
2016-04-28 05:54:00,350,5,,8
2016-04-28 06:00:00,350,5,,8
2016-04-28 06:54:00,340,8,,7
2016-04-28 07:54:00,340,7,,6
2016-04-28 09:54:00,330,6,,5
2016-04-28 10:54:00,320,5,,7
2016-04-28 11:54:00,310,5,,8
2016-04-28 12:00:00,310,5,,8
2016-04-28 12:54:00,360,9,,8
2016-04-28 13:54:00,300,8,,10
2016-04-28 14:54:00,320,8,,11
2016-04-28 15:00:00,320,8,,11
2016-04-28 15:54:00,280,3,,11
2016-04-28 17:09:00,120,12,,11
2016-04-28 18:00:00,110,13,,11
2016-04-28 18:54:00,100,15,,10
2016-04-28 19:54:00,110,16,,9
2016-04-28 20:54:00,120,13,,11
2016-04-28 21:00:00,120,13,,11
2016-04-28 22:54:00,140,11,,10
2016-04-28 23:19:00,180,14,,10
2016-04-28 23:54:00,200,15,,9
2016-04-29 00:00:00,200,15,,9
2016-04-29 00:54:00,180,9,,9
2016-04-29 01:54:00,190,8,,8
2016-04-29 02:54:00,160,7,,8
2016-04-29 03:00:00,160,7,,8
2016-04-29 03:54:00,160,8,,8
2016-04-29 04:54:00,150,6,,8
2016-04-29 05:54:00,130,6,,7
2016-04-29 06:00:00,130,6,,7
2016-04-29 06:54:00,130,5,,7
2016-04-29 07:54:00,140,6,,7
2016-04-29 08:54:00,130,4,,7
2016-04-29 09:00:00,130,4,,7
2016-04-29 09:54:00,110,7,,7
2016-04-29 10:54:00,110,8,,8
2016-04-29 11:54:00,120,10,,8
2016-04-29 12:00:00,120,10,,8
2016-04-29 12:54:00,110,10,,8
2016-04-29 13:54:00,90,11,,9
2016-04-29 14:54:00,90,13,,9
2016-04-29 15:00:00,90,13,,9
2016-04-29 15:54:00,100,14,,10
2016-04-29 16:54:00,90,15,,10
2016-04-29 17:54:00,100,17,,9
2016-04-29 18:00:00,100,17,,9
2016-04-29 18:54:00,100,17,,10
2016-04-29 19:54:00,100,17,,9
2016-04-29 20:54:00,110,16,,9
2016-04-29 21:00:00,110,16,,9
2016-04-29 22:54:00,110,15,,8
2016-04-29 23:54:00,130,12,,8
2016-04-30 00:00:00,130,12,,8
2016-04-30 00:54:00,140,9,,8
2016-04-30 01:54:00,160,6,,8
2016-04-30 02:54:00,180,8,,7
2016-04-30 03:00:00,180,8,,7
2016-04-30 03:54:00,180,7,,7
2016-04-30 04:54:00,220,5,,7
2016-04-30 05:54:00,190,6,,7
2016-04-30 06:00:00,190,6,,7
2016-04-30 06:54:00,190,5,,6
2016-04-30 07:54:00,160,6,,6
2016-04-30 08:54:00,140,7,,6
2016-04-30 09:00:00,140,7,,6
2016-04-30 09:54:00,170,8,,6
2016-04-30 10:54:00,230,5,,7
2016-04-30 11:54:00,250,6,,9
2016-04-30 12:00:00,250,6,,9
2016-04-30 12:54:00,240,5,,11
2016-04-30 13:54:00,130,6,,12
2016-04-30 14:54:00,120,8,,12
2016-04-30 15:00:00,120,8,,12
2016-04-30 15:54:00,110,9,,13
2016-04-30 17:54:00,100,14,,12
2016-04-30 18:00:00,100,14,,12
2016-04-30 18:54:00,100,18,,12
2016-04-30 19:54:00,100,16,,12
2016-04-30 20:54:00,110,16,,11
2016-04-30 21:00:00,110,16,,11
2016-04-30 21:54:00,110,13,,11
2016-04-30 22:54:00,130,9,,12
2016-04-30 23:54:00,160,10,,11
2016-05-01 00:00:00,160,10,,11
2016-05-01 00:54:00,190,11,,10
2016-05-01 01:54:00,190,11,,9
2016-05-01 02:54:00,200,10,,8
2016-05-01 03:00:00,200,10,,8
2016-05-01 03:54:00,210,9,,8
2016-05-01 04:54:00,210,5,,7
2016-05-01 05:54:00,210,7,,7
2016-05-01 06:00:00,210,7,,7
2016-05-01 06:54:00,220,7,,7
2016-05-01 07:54:00,210,6,,7
2016-05-01 08:54:00,190,4,,7
2016-05-01 09:00:00,190,4,,7
2016-05-01 09:54:00,170,4,,7
2016-05-01 10:54:00,200,4,,7
2016-05-01 11:54:00,180,5,,8
2016-05-01 12:00:00,180,5,,8
2016-05-01 12:54:00,160,5,,9
2016-05-01 13:54:00,170,8,,11
2016-05-01 15:54:00,200,9,,12
2016-05-01 16:54:00,170,6,,11
2016-05-01 17:54:00,110,4,,12
2016-05-01 18:00:00,110,4,,12
2016-05-01 18:54:00,140,7,,10
2016-05-01 19:54:00,120,4,,11
2016-05-01 20:54:00,110,12,,9
2016-05-01 21:00:00,110,12,,9
2016-05-01 21:54:00,110,13,,10
2016-05-01 22:54:00,110,8,,8
2016-05-01 23:54:00,170,9,,7
2016-05-02 00:00:00,170,9,,7
2016-05-02 00:54:00,140,5,,7
2016-05-02 01:30:00,130,5,,7
2016-05-02 01:54:00,150,4,,7
2016-05-02 02:54:00,140,6,,6
2016-05-02 03:00:00,140,6,,6
2016-05-02 03:02:00,140,4,,6
2016-05-02 03:19:00,120,3,,6
2016-05-02 03:54:00,80,4,,6
2016-05-02 04:06:00,80,4,,6
2016-05-02 04:56:00,60,5,,6
2016-05-02 05:54:00,40,5,,7
2016-05-02 06:00:00,40,5,,7
2016-05-02 06:54:00,70,6,,8
2016-05-02 07:07:00,60,7,,8
2016-05-02 07:54:00,60,7,,8
2016-05-02 08:54:00,60,6,,8
2016-05-02 09:00:00,60,6,,8
2016-05-02 09:54:00,50,9,,8
2016-05-02 10:08:00,50,9,,8
2016-05-02 10:54:00,50,9,,8
2016-05-02 11:54:00,50,11,,8
2016-05-02 12:00:00,50,11,,8
2016-05-02 12:26:00,50,11,,8
2016-05-02 13:54:00,40,8,,9
2016-05-02 14:54:00,40,9,,9
2016-05-02 15:00:00,40,9,,9
2016-05-02 15:54:00,60,11,,9
2016-05-02 16:54:00,40,6,,8
2016-05-02 17:11:00,90,10,,8
2016-05-02 17:33:00,60,9,,9
2016-05-02 17:54:00,60,12,,9
2016-05-02 18:00:00,60,12,,9
2016-05-02 18:18:00,80,10,,9
2016-05-02 18:54:00,80,7,,9
2016-05-02 19:54:00,0,0,,9
2016-05-02 20:54:00,,4,,10
2016-05-02 21:00:00,,4,,10
2016-05-02 21:54:00,290,8,,10
2016-05-02 22:54:00,350,7,,11
2016-05-02 23:10:00,350,8,,9
2016-05-02 23:54:00,360,8,,10
2016-05-03 00:00:00,360,8,,10
2016-05-03 00:54:00,350,7,,9
2016-05-03 01:54:00,350,7,,8
2016-05-03 02:05:00,350,8,,8
2016-05-03 02:34:00,350,7,,8
2016-05-03 02:54:00,360,6,,8
2016-05-03 03:00:00,360,6,,8
2016-05-03 03:54:00,0,0,,8
2016-05-03 04:31:00,20,3,,8
2016-05-03 04:54:00,340,3,,8
2016-05-03 05:42:00,290,5,,8
2016-05-03 05:54:00,300,4,,8
2016-05-03 06:00:00,300,4,,8
2016-05-03 06:28:00,300,3,,8
2016-05-03 06:54:00,360,4,,8
2016-05-03 07:54:00,350,5,,8
2016-05-03 08:54:00,150,3,,7
2016-05-03 09:00:00,150,3,,7
2016-05-03 09:54:00,0,0,,8
2016-05-03 10:54:00,100,5,,8
2016-05-03 11:01:00,90,4,,8
2016-05-03 11:54:00,60,6,,8
2016-05-03 12:00:00,60,6,,8
2016-05-03 12:40:00,80,4,,8
2016-05-03 12:54:00,100,5,,8
2016-05-03 13:26:00,40,3,,8
2016-05-03 13:54:00,50,3,,8
2016-05-03 14:17:00,90,6,,8
2016-05-03 14:54:00,80,4,,8
2016-05-03 15:00:00,80,4,,8
2016-05-03 15:12:00,80,4,,8
2016-05-03 15:54:00,100,5,,8
2016-05-03 16:11:00,100,6,,8
2016-05-03 16:54:00,80,5,,8
2016-05-03 17:54:00,30,4,,9
2016-05-03 18:00:00,30,4,,9
2016-05-03 19:14:00,90,5,,8
2016-05-03 19:54:00,90,6,,8
2016-05-03 20:54:00,80,5,,8
2016-05-03 21:00:00,80,5,,8
2016-05-03 21:54:00,90,7,,8
2016-05-03 22:54:00,100,5,,8
2016-05-03 23:54:00,80,5,,8
2016-05-04 00:00:00,80,5,,8
2016-05-04 00:54:00,70,5,,8
2016-05-04 01:54:00,90,4,,8
2016-05-04 02:54:00,60,5,,8
2016-05-04 03:00:00,60,5,,8
2016-05-04 03:54:00,0,0,,8
2016-05-04 04:54:00,50,4,,7
2016-05-04 05:54:00,50,5,,7
2016-05-04 06:00:00,50,5,,7
2016-05-04 06:54:00,50,4,,7
2016-05-04 07:54:00,60,6,,8
2016-05-04 08:54:00,60,6,,7
2016-05-04 09:00:00,60,6,,7
2016-05-04 09:54:00,70,8,,8
2016-05-04 10:54:00,70,7,,8
2016-05-04 11:18:00,70,8,,8
2016-05-04 11:42:00,60,8,,8
2016-05-04 11:54:00,70,9,,8
2016-05-04 12:00:00,70,9,,8
2016-05-04 12:54:00,70,10,,8
2016-05-04 13:15:00,60,11,,9
2016-05-04 13:54:00,60,10,,9
2016-05-04 14:54:00,80,10,,9
2016-05-04 15:00:00,80,10,,9
2016-05-04 15:06:00,70,10,,9
2016-05-04 15:54:00,70,11,,9
2016-05-04 16:54:00,70,11,,9
2016-05-04 17:19:00,80,12,,9
2016-05-04 17:54:00,70,13,,9
2016-05-04 18:00:00,70,13,,9
2016-05-04 18:27:00,50,15,,9
2016-05-04 18:54:00,60,12,,8
2016-05-04 19:54:00,60,13,,8
2016-05-04 20:41:00,40,14,,8
2016-05-04 21:00:00,50,16,,8
2016-05-04 22:21:00,50,19,,7
2016-05-04 22:54:00,60,15,21,7
2016-05-04 23:08:00,50,13,,7
2016-05-04 23:54:00,40,11,18,7
2016-05-05 00:00:00,40,11,,7
2016-05-05 00:04:00,40,14,20,7
2016-05-05 00:34:00,40,18,,7
2016-05-05 00:54:00,50,13,,7
2016-05-05 02:54:00,20,11,,7
2016-05-05 03:00:00,20,11,,7
2016-05-05 03:54:00,30,13,,7
2016-05-05 04:54:00,40,12,,7
2016-05-05 06:00:00,30,17,,7
2016-05-05 07:54:00,20,13,,7
2016-05-05 08:54:00,30,13,,7
2016-05-05 09:00:00,30,13,,7
2016-05-05 09:54:00,20,14,,7
2016-05-05 10:54:00,30,14,,7
2016-05-05 12:00:00,40,16,,7
2016-05-05 12:54:00,40,16,,7
2016-05-05 14:54:00,40,15,19,8
2016-05-05 15:00:00,40,15,,8
2016-05-05 15:54:00,50,17,22,8
2016-05-05 16:54:00,60,16,,8
2016-05-05 17:01:00,50,16,23,8
2016-05-05 17:54:00,40,14,,8
2016-05-05 18:00:00,40,14,,8
2016-05-05 19:54:00,30,15,,7
2016-05-05 20:02:00,40,14,,7
2016-05-05 20:19:00,40,12,,7
2016-05-05 20:30:00,30,12,,7
2016-05-05 20:54:00,40,14,,7
2016-05-05 21:00:00,40,14,,7
2016-05-05 21:54:00,40,13,,7
2016-05-05 22:54:00,40,14,,7
2016-05-05 23:54:00,30,13,,7
2016-05-06 00:00:00,30,13,,7
2016-05-06 00:54:00,20,15,,7
2016-05-06 01:54:00,10,12,,7
2016-05-06 02:54:00,360,11,,8
2016-05-06 03:00:00,360,11,,8
2016-05-06 03:54:00,360,9,,8
2016-05-06 04:54:00,360,9,,8
2016-05-06 05:54:00,360,8,,8
2016-05-06 06:00:00,360,8,,8
2016-05-06 06:15:00,10,11,,8
2016-05-06 06:54:00,10,13,,8
2016-05-06 07:54:00,350,8,,8
2016-05-06 08:54:00,340,6,,8
2016-05-06 09:00:00,340,6,,8
2016-05-06 09:54:00,350,5,,9
2016-05-06 10:54:00,10,10,,9
2016-05-06 11:54:00,30,7,,9
2016-05-06 12:00:00,30,7,,9
